player,squad,age,pos,min,gls_per90,ast_per90,xg_per90,xag_per90,sh_per90,sot_per90,prgc_per90,prgp_per90,tkl_per90,int_per90,clr_per90,blk_per90,aer_won_per90,saves_per90,psxg_net_per90,tm_match_name,actual_value_m,contract_years_left,age_clean,league_de Bundesliga,league_eng Premier League,league_es La Liga,league_fr Ligue 1,league_it Serie A,pos_clean_CAM,pos_clean_CB,pos_clean_CDM,pos_clean_CM,pos_clean_FULLBACK,pos_clean_GK,pos_clean_ST,pos_clean_WINGER,pos_clean,league,predicted_value_m,pred_value_low_m,pred_value_high_m,surplus_value_m
Manuel Locatelli,Juventus,28.0,MF,6086.0,0.04162006366686742,0.07743267658952079,0.022649057902434832,0.03145702486449282,1.0588918523616966,0.28553299492385786,0.41523272821130525,3.699346124064356,0.9059623160973931,0.9146734922137143,0.9688763658263789,0.17615933924115978,0.0,0.0,0.0,Manuel Locatelli,25.0,4.0,28.0,False,False,False,False,True,False,False,False,True,False,False,False,False,CM,it Serie A,19.79,7.0,36.79,-5.21
Bradley Locko,Brest,24.0,DF,1830.0,0.0,0.09543710819324455,0.0,0.0,0.13192776720830865,0.047718554096622276,0.0364906590150641,0.0729813180301282,0.0729813180301282,0.5136761999812869,0.10947197704519232,0.10947197704519232,0.0,0.0,0.0,Bradley Locko,6.0,1.0,24.0,False,False,False,True,False,False,True,False,False,False,False,False,False,CB,fr Ligue 1,6.18,2.25,10.03,0.18
Ruben Loftus-Cheek,Milan,30.0,MF,2380.0,0.12424882247847976,0.04141627415949326,0.022169887932434625,0.060175410102322566,1.486113366899464,0.31184018190677276,0.8551242488224785,1.615234692220237,0.6017541010232256,0.3020951762221861,0.6334253694981322,0.12668507389962644,0.0,0.0,0.0,Ruben Loftus-Cheek,8.5,1.0,30.0,False,False,False,False,True,False,False,False,True,False,False,False,False,CM,it Serie A,6.49,1.88,8.76,-2.01
Ademola Lookman,Atlético Madrid,28.0,FW,4115.0,0.4576882971043555,0.09384775808133473,0.19332638164754956,0.13326381647549532,2.6984839977540704,0.9197080291970803,2.6652763295099064,1.3701772679874868,0.6006256517205422,0.15448784791850487,0.09384775808133473,0.6569343065693432,0.0,0.0,0.0,Ademola Lookman,40.0,4.0,28.0,False,False,True,False,False,False,False,False,False,False,False,False,True,WINGER,es La Liga,37.91,17.32,38.75,-2.09
Anthony Lopes,Angers,35.0,GK,4891.0,0.0,0.0,0.0,0.0,0.03910793021918333,0.0,0.0,0.0,0.01495303214262892,0.03450699725222059,0.10467122499840244,0.0,0.0,2.6041280593009137,0.0,Anthony Lopes,0.9,2.0,35.0,False,False,False,True,False,False,False,False,False,False,True,False,False,GK,fr Ligue 1,1.78,1.45,4.08,0.88
Fermin López,Barcelona,23.0,MF,3495.0,0.4197685891111311,0.4165395999641223,0.1175352049511167,0.08185487487667058,2.7268813346488474,1.0009866355726973,0.6506413131222534,1.6580859269889678,0.39878015965557456,0.2970670015248004,0.06296528836666967,0.2518611534666787,0.0,0.0,0.0,Fermín López,100.0,5.0,23.0,False,False,True,False,False,True,False,False,False,False,False,False,False,CAM,es La Liga,60.38,39.72,60.25,-39.62
Maxime Lopez,Paris FC,28.0,MF,2342.0,0.0,0.156005859375,0.0,0.0,0.485595703125,0.22412109374999997,0.0,0.0,0.0,0.41088867187499994,0.0,0.0,0.0,0.0,0.0,Maxime Lopez,5.0,1.0,28.0,False,False,False,True,False,False,False,False,True,False,False,False,False,CM,fr Ligue 1,4.02,2.53,9.09,-0.98
Unai López,Rayo Vallecano,30.0,MF,3870.0,0.057906458797327406,0.20935412026726058,0.030883444691907954,0.019302152932442466,1.057164068299926,0.3132887899034893,0.4246473645137343,2.1618411284335566,0.5983667409057165,0.9354120267260579,0.38604305864884936,0.3667409057164069,0.0,0.0,0.0,Unai López,2.5,3.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False,False,CM,es La Liga,4.0,2.81,14.87,1.5
Lorenzo Lucca,Napoli,26.0,FW,2982.0,0.4114731219019202,0.028153424130131385,0.21396602338899853,0.04504547860821021,2.5013234515616727,0.9247317002743155,0.42230136195197077,0.5067616343423649,0.2815342413013138,0.23388998508109146,0.7601424515135472,0.2815342413013138,0.0,0.0,0.0,Lorenzo Lucca,20.0,4.0,26.0,False,False,False,False,True,False,False,False,False,False,False,True,False,ST,it Serie A,15.84,10.97,23.06,-4.16
Jhon Lucumí,Juventus,28.0,DF,5200.0,0.01940614654811583,0.0148399944191474,0.008903996651488439,0.005935997767658959,0.3481690998338428,0.06849228193452646,0.5045598102510115,1.6027193972679188,0.786519704214812,0.9680242513413072,1.3059195088849709,0.10387996093403179,0.0,0.0,0.0,Jhon Lucumí,22.0,1.0,28.0,False,False,False,False,True,False,True,False,False,False,False,False,False,CB,it Serie A,17.88,3.28,21.47,-4.12
Douglas Luiz,Juventus,28.0,MF,1871.0,0.049418604651162774,0.0,0.02267441860465116,0.0377906976744186,0.8459302325581395,0.32267441860465107,0.6046511627906976,1.3226744186046508,0.49127906976744173,0.8430232558139533,0.188953488372093,0.0377906976744186,0.0,0.0,0.0,Douglas Luiz,18.0,3.0,28.0,False,False,False,False,True,False,False,False,True,False,False,False,False,CM,it Serie A,4.02,2.6,10.36,-13.98
Castello Lukeba,RB Leipzig,23.0,DF,3915.0,0.02519223486407719,0.0,0.007705860076070671,0.0038529300380353354,0.2785964796733242,0.06964911991833105,0.3467637034231802,1.5411720152141344,0.597204155895477,1.1084583340193965,1.4255841140730743,0.4238223041838869,0.0,0.0,0.0,Castello Lukeba,50.0,3.0,23.0,True,False,False,False,False,False,True,False,False,False,False,False,False,CB,de Bundesliga,26.3,6.72,31.57,-23.7
Saša Lukić,Ipswich Town,30.0,MF,4478.0,0.022516556291390728,0.10596026490066225,0.020662251655629137,0.04649006622516556,0.7152317880794702,0.16953642384105957,0.671523178807947,1.6874172185430465,1.1708609271523178,0.8423841059602648,0.6026490066225165,0.39602649006622515,0.0,0.0,0.0,Saša Lukić,10.0,1.0,30.0,False,True,False,False,False,False,False,False,True,False,False,False,False,CM,eng Premier League,8.61,4.62,10.29,-1.39
Ian Maatsen,Aston Villa,24.0,DF,3079.0,0.02397934087555337,0.0793162813575996,0.021581406787998036,0.0647442203639941,1.0827594687653714,0.2766847024102312,0.7433595671421546,1.1989670437776685,0.6954008853910478,0.9241269060501721,0.9351942941465814,0.5994835218888342,0.0,0.0,0.0,Ian Maatsen,30.0,4.0,24.0,False,True,False,False,False,False,True,False,False,False,False,False,False,CB,eng Premier League,19.82,17.09,29.58,-10.18
Alexis Mac Allister,Liverpool,27.0,MF,5565.0,0.10465976765766506,0.14060352624716618,0.0384809650781718,0.0645930485240741,1.4567793922450754,0.39432417511423296,0.4947552652907803,2.432546721013003,1.3056041722951146,0.6258442672054315,0.3985528525953508,0.42603925622261635,0.0,0.0,0.0,Alexis Mac Allister,70.0,2.0,27.0,False,True,False,False,False,False,False,False,True,False,False,False,False,CM,eng Premier League,55.32,13.7,69.2,-14.68
Pablo Maffeo,Valencia,29.0,DF,5359.0,0.018518966811106537,0.06536105933331719,0.004248468856665617,0.05806240770776343,0.22876370766661017,0.032680529666658596,0.6514318913553947,1.047955651310852,0.8496937713331235,0.9651649761553172,1.4586409741218618,0.4673315742332179,0.0,0.0,0.0,Pablo Maffeo,3.0,3.0,29.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,3.33,3.01,13.98,0.33
Hugo Magnetti,Brest,28.0,MF,5281.0,0.033212374684789964,0.04096192877790762,0.01151362322406052,0.00575681161203026,0.6874961559751522,0.18045390245402546,0.30223260963158866,1.151362322406052,0.7483855095639337,1.0871517313487915,0.532505074112799,0.24466449351128602,0.0,0.0,0.0,Hugo Magnetti,6.0,1.0,28.0,False,False,False,True,False,False,False,False,True,False,False,False,False,CM,fr Ligue 1,6.69,3.14,16.88,0.69
Harry Maguire,Manchester Utd,33.0,DF,3861.0,0.04503377533149862,0.05103827870903176,0.03512634475856893,0.011708781586189642,0.6499874906179633,0.21916437327995997,0.13660245183887915,0.9952464348261196,0.5854390793094821,1.0868151113335,1.5221416062046533,0.0975731798849137,0.0,0.0,0.0,Harry Maguire,8.0,1.0,33.0,False,True,False,False,False,False,True,False,False,False,False,False,False,CB,eng Premier League,5.97,2.69,7.82,-2.03
Mike Maignan,Milan,31.0,GK,7039.0,0.0,0.0,0.0,0.008679766684904068,0.0,0.0,0.0,0.04339883342452034,0.0,0.014188080158016264,0.20614445876647164,0.010849708356130085,0.0,2.556358207294343,0.0,Mike Maignan,20.0,5.0,31.0,False,False,False,False,True,False,False,False,False,False,True,False,False,GK,it Serie A,15.91,5.52,19.84,-4.09
Kobbie Mainoo,Manchester Utd,21.0,MF,3668.0,0.026928560114050374,0.08553777918580707,0.014414699825756378,0.03294788531601458,0.6589577063202914,0.12197053698716934,0.4530334230952004,1.3385078409630922,0.947251702835419,0.9028987802946303,0.28829399651512755,0.3500712814826549,0.0,0.0,0.0,Kobbie Mainoo,70.0,5.0,21.0,False,True,False,False,False,False,False,False,True,False,False,False,False,CM,eng Premier League,48.93,23.98,55.51,-21.07
Ainsley Maitland-Niles,Everton,29.0,DF,4645.0,0.06288780815025995,0.15093073956062386,0.047417407345295995,0.05559282240482979,0.6590642294147242,0.26412879423109176,0.5395773939292303,1.667784672144894,1.1609089384537987,1.1143719604226061,0.9974006372631228,0.45782324333389246,0.0,0.0,0.0,Ainsley Maitland-Niles,10.0,1.0,29.0,False,True,False,False,False,False,True,False,False,False,False,False,False,CB,eng Premier League,12.28,7.61,16.18,2.28
Jean-Victor Makengo,Lorient,28.0,MF,2216.0,0.2034943473792395,0.078622816032888,0.0,0.0,1.5331449126413157,0.5503597122302158,0.0,0.0,0.0,0.5503597122302158,0.0,0.0,0.0,0.0,0.0,Jean-Victor Makengo,6.0,1.0,28.0,False,False,False,True,False,True,False,False,False,False,False,False,False,CAM,fr Ligue 1,4.96,2.44,11.65,-1.04
Jordy Makengo,Freiburg,25.0,DF,2283.0,0.0,0.13898295900950938,0.0,0.006339573568854813,0.0,0.0,0.2852808105984666,0.475468017664111,0.507165885508385,0.8021998862127823,0.9192381674839479,0.0950936035328222,0.0,0.0,0.0,Jordy Makengo,6.0,2.0,25.0,True,False,False,False,False,False,True,False,False,False,False,False,False,CB,de Bundesliga,5.66,2.36,10.82,-0.34
Said El Mala,Köln,20.0,MF,2127.0,0.5914594240837696,0.16688481675392672,0.0,0.0,3.087369109947644,1.2516361256544504,0.0,0.0,0.0,0.33376963350785344,0.0,0.0,0.0,0.0,0.0,Said El Mala,45.0,4.0,20.0,True,False,False,False,False,True,False,False,False,False,False,False,False,CAM,de Bundesliga,47.93,32.03,51.94,2.93
Daniel Maldini,Cagliari,24.0,MF,2879.0,0.35359418899472356,0.03494826286575756,0.17905845268279313,0.02939765641060783,2.1133420132940453,0.7256903995066128,1.4164325361474681,1.095730829849928,0.4276022750633866,0.30014390461180024,0.400877132871925,0.5077777016377716,0.0,0.0,0.0,Daniel Maldini,9.0,3.0,24.0,False,False,False,False,True,True,False,False,False,False,False,False,False,CAM,it Serie A,8.62,4.85,19.73,-0.38
Youssef Maleh,Lecce,28.0,MF,3323.0,0.02987697715289982,0.022847100175746926,0.020562390158172236,0.020562390158172236,1.0456942003514937,0.18804920913884007,0.22847100175746926,1.6449912126537787,1.0281195079086116,0.843585237258348,0.5711775043936731,0.2741652021089631,0.0,0.0,0.0,Youssef Maleh,1.5,1.0,28.0,False,False,False,False,True,False,False,False,True,False,False,False,False,CM,it Serie A,3.39,1.95,12.36,1.89
Donyell Malen,Roma,27.0,FW,3383.0,0.8268620802799956,0.0836705676473805,0.10877173794159467,0.008531116701301543,3.430493273542601,1.435524444930548,0.746472711363885,0.49053921032483877,0.14929454227277703,0.14765394290714207,0.14929454227277703,0.27726129279230016,0.0,0.0,0.0,Donyell Malen,45.0,4.0,27.0,False,False,False,False,True,False,False,False,False,False,False,True,False,ST,it Serie A,31.8,26.11,33.22,-13.2
Gianluca Mancini,Roma,30.0,DF,6592.0,0.08404363116170947,0.06616200751028194,0.01975919413482744,0.010460749836085116,0.5596948202896823,0.1797103176968469,0.5230374918042558,1.615604696906479,0.4881683256839721,1.1211778029445074,1.1971747034630742,0.22083805209513024,0.0,0.0,0.0,Gianluca Mancini,15.0,1.0,30.0,False,False,False,False,True,False,True,False,False,False,False,False,False,CB,it Serie A,11.62,2.77,15.28,-3.38
Reinildo Mandava,Sunderland,32.0,DF,3266.0,0.0,0.02895807703227028,0.0022144411848206685,0.0022144411848206685,0.1379767199772878,0.022144411848206685,0.31002176587489355,0.7529100028390273,0.39859941326772036,1.194094823507145,0.7750544146872339,0.15501088293744678,0.0,0.0,0.0,Reinildo Mandava,4.0,1.0,32.0,False,True,False,False,False,False,True,False,False,False,False,False,False,CB,eng Premier League,3.39,2.11,4.42,-0.61
Aïssa Mandi,Levante,34.0,DF,4669.0,0.020682103897157224,0.0,0.004744717952877246,0.006326290603836327,0.38444381361774604,0.11435986860781051,0.1897887181150898,1.2968895737864472,0.4902875217973154,1.14724846911878,0.8540492315179042,0.11071008556713574,0.0,0.0,0.0,Aïssa Mandi,1.0,2.0,34.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,1.98,1.3,4.49,0.98
Rolando Mandragora,Torino,29.0,MF,4539.0,0.24374335342077277,0.12378589152782701,0.0447926267281106,0.07963133640552995,2.0022686990428924,0.6227578872740164,0.18248847926267284,1.5262672811059912,0.3815668202764978,0.5742644452321872,0.8958525345622121,0.2820276497695853,0.0,0.0,0.0,Rolando Mandragora,9.0,2.0,29.0,False,False,False,False,True,True,False,False,False,False,False,False,False,CAM,it Serie A,8.24,4.05,21.52,-0.76
Orel Mangala,Getafe,28.0,MF,2296.0,0.03306766152280821,0.0,0.039681193827369864,0.019840596913684925,0.7351195523147362,0.24164829574359845,0.23147363065965745,1.3557741224351367,0.5621502458877395,0.9106325250127183,0.8266915380702052,0.39681193827369854,0.0,0.0,0.0,Orel Mangala,9.0,2.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False,False,CM,es La Liga,4.53,1.9,9.64,-4.47
Johan Manzambi,Aston Villa,20.0,MF,2511.0,0.2831140140236288,0.21827874363653824,0.03652386898472769,0.011238113533762365,2.1827874363653823,0.5619056766881183,0.19666698684084138,0.28095283834405915,0.22476227067524732,1.1043607722601094,0.19666698684084138,0.08428585150321774,0.0,0.0,0.0,Johan Manzambi,50.0,4.0,20.0,False,True,False,False,False,True,False,False,False,False,False,False,False,CAM,eng Premier League,43.71,24.99,42.22,-6.29
Alessandro Marcandalli,Genoa,23.0,DF,3437.0,0.0,0.052623432905123044,0.006036217303822938,0.0,0.17180003095496052,0.0727441572511995,0.04024144869215291,0.22132796780684108,0.18108651911468812,0.5138523448382604,0.5633802816901409,0.04024144869215291,0.0,0.0,0.0,Alessandro Marcandalli,14.0,3.0,23.0,False,False,False,False,True,False,True,False,False,False,False,False,False,CB,it Serie A,10.72,6.16,25.92,-3.28
José María Giménez,Dep. A Coruña,31.0,DF,3504.0,0.0,0.05137670542119384,0.008905295606340267,0.004452647803170133,0.4897912583487146,0.10960363823188018,0.06678971704755199,1.4248472970144426,0.5788442144121173,1.0378094495081156,2.5602724868228264,0.08905295606340266,0.0,0.0,0.0,José María Giménez,9.0,2.0,31.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,5.14,1.65,7.96,-3.86
Rafa Marín,Napoli,24.0,DF,2561.0,0.03454582401950823,0.0,0.005283478967689494,0.0,0.22556390977443608,0.0609632188579557,0.05283478967689494,0.13208697419223736,0.02641739483844747,0.717333875228612,0.10566957935378989,0.0,0.0,0.0,0.0,Rafa Marín,12.0,3.0,24.0,False,False,False,False,True,False,True,False,False,False,False,False,False,CB,it Serie A,7.18,3.93,14.52,-4.82
Omar Marmoush,Tottenham,27.0,MF,3662.0,0.574660376286023,0.2864775763087592,0.31700107997499005,0.19951116921502873,3.618484624566589,1.3914625134996876,2.2611265844369917,1.9286079690786109,0.5541976922639686,0.2353208662536236,0.11083953845279373,0.28818279997726376,0.0,0.0,0.0,Omar Marmoush,50.0,3.0,27.0,False,True,False,False,False,True,False,False,False,False,False,False,False,CAM,eng Premier League,59.25,39.49,71.81,9.25
Aarón Martín,Racing Sant,29.0,DF,5360.0,0.01933356078698965,0.21494370522006143,0.01330603889457523,0.0813146821335153,0.44922097122711246,0.13647219379051517,0.7392243830319571,1.3306038894575232,1.0496986239053794,0.47424087342204024,1.0792675992266576,0.4435346298191744,0.0,0.0,0.0,Aarón Martín,5.0,1.0,29.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,5.17,3.66,13.59,0.17
Gerard Martín,Barcelona,24.0,DF,3594.0,0.020083423451259075,0.060250270353777224,0.010041711725629537,0.022091765796384985,0.32442453267418503,0.14521860033987333,0.20083423451259075,0.803336938050363,0.44183531592769965,1.0752355940058707,0.5422524331839952,0.4619187393789588,0.0,0.0,0.0,Gerard Martín,35.0,2.0,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,16.86,2.94,23.83,-18.14
Iván Martín,Racing Sant,27.0,MF,4969.0,0.01509463172968998,0.034833765530053795,0.02717033711344196,0.02867980028641096,0.4226496884313194,0.14397956419088903,0.8603940085923287,1.977396756589387,0.48302821535007934,0.5016062236327746,0.2264194759453497,0.25660873940472967,0.0,0.0,0.0,Iván Martín,5.0,2.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False,False,CM,es La Liga,6.78,3.15,27.86,1.78
Mario Martín,Getafe,22.0,MF,4204.0,0.04673967832103743,0.04124089263620951,0.032167896256243424,0.025019474865967103,1.1080053154928287,0.3725427301470926,0.32167896256243417,1.179489529395592,1.1080053154928289,0.749209549557806,0.8220684598817762,0.250194748659671,0.0,0.0,0.0,Mario Martín,10.0,4.0,22.0,False,False,True,False,False,False,False,False,True,False,False,False,False,CM,es La Liga,10.33,8.41,23.28,0.33
Arnau Martinez,Valencia,23.0,DF,5531.0,0.06409191255014599,0.08225128777268734,0.016663897263037956,0.03055047831556959,0.6088731692263869,0.15595698720535525,0.5693498231537968,2.249626130510124,0.7082156336791131,1.1023808958625108,1.055380159992404,0.486030336838607,0.0,0.0,0.0,Arnau Martínez,10.0,1.0,23.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,13.05,6.43,20.88,3.05
Emiliano Martínez,Chelsea,34.0,GK,6389.0,0.0,0.01578670408700228,0.0,0.006036092739147931,0.0,0.0,0.0,0.04828874191318345,0.03621655643488758,0.0,0.20522715313102965,0.0,0.0,2.6586666941816195,0.0,Emiliano Martínez,6.5,3.0,34.0,False,True,False,False,False,False,False,False,False,False,True,False,False,GK,eng Premier League,6.75,6.15,7.76,0.25
Joaquín Martínez Gauna,Sevilla,23.0,MF,1832.0,0.1499259624876604,0.19712487660414613,0.0,0.0,0.8023815399802567,0.37759131293188547,0.0,0.0,0.0,0.37759131293188547,0.0,0.0,0.0,0.0,0.0,Joaquín,1.5,2.0,23.0,False,False,True,False,False,True,False,False,False,False,False,False,False,CAM,es La Liga,4.07,2.72,15.51,2.57
Lautaro Martínez,Inter,29.0,FW,4955.0,0.6274483766018193,0.16851470685877432,0.20974702874975104,0.06680831286103181,3.407343469889118,1.305092623331784,0.5282517761104841,1.0565035522209683,0.46610450833278017,0.2772724254697564,0.23305225416639008,0.3262731558329461,0.0,0.0,0.0,Lautaro Martínez,85.0,3.0,29.0,False,False,False,False,True,False,False,False,False,False,False,True,False,ST,it Serie A,64.49,22.89,68.63,-20.51
Lisandro Martínez,Manchester Utd,28.0,DF,3344.0,0.04595082868588485,0.022975414342942424,0.02986803864582515,0.025272955777236667,0.5408059068415678,0.13785248605765454,0.5284345298876757,2.6881234781242638,0.9190165737176968,1.0957505302018695,1.3095986175477181,0.16082790040059697,0.0,0.0,0.0,Lisandro Martínez,40.0,1.0,28.0,False,True,False,False,False,False,True,False,False,False,False,False,False,CB,eng Premier League,16.1,7.54,18.79,-23.9
Pablo Martínez,Málaga,28.0,MF,2164.0,0.04057386830730065,0.25060330425097455,0.0,0.0,1.1360683126044182,0.1622954732292026,0.0,0.0,0.0,0.7709034978387121,0.0,0.0,0.0,0.0,0.0,Pablo Martínez,3.0,2.0,28.0,False,False,True,False,False,True,False,False,False,False,False,False,False,CAM,es La Liga,4.55,2.77,9.57,1.55
Toni Martínez,Alavés,29.0,FW,4075.0,0.39381959742885597,0.06925792920300572,0.06355433503334643,0.010592389172224404,2.9590789751637145,1.0959048797416786,0.22950176539819536,0.19419380149078072,0.21184778344448804,0.10999788755771495,0.2648097293056101,0.03530796390741467,0.0,0.0,0.0,Toni Martínez,7.5,2.0,29.0,False,False,True,False,False,False,False,False,False,False,False,True,False,ST,es La Liga,8.49,4.42,19.3,0.99
Patrizio Masini,Frosinone,25.0,MF,3343.0,0.02256291582296789,0.06421752964998553,0.009025166329187156,0.004512583164593578,0.7115996528782181,0.17008967312698872,0.36100665316748626,0.9927682962105874,1.2183974544402663,1.1055828753254267,0.8348278854498121,0.5415099797512295,0.0,0.0,0.0,Patrizio Masini,4.2,2.0,25.0,False,False,False,False,True,False,False,False,True,False,False,False,False,CM,it Serie A,4.68,2.59,14.19,0.48
Han-Noah Massengo,Augsburg,25.0,MF,3788.0,0.050035155419657605,0.054450022074333276,0.007652435534771165,0.007652435534771165,0.6151380872181434,0.2074987327697565,0.24870415488006278,0.5356704874339814,0.32522851022777444,1.2258613077816114,0.1913108883692791,0.09565544418463955,0.0,0.0,0.0,Han-Noah Massengo,8.0,4.0,25.0,True,False,False,False,False,False,False,False,True,False,False,False,False,CM,de Bundesliga,11.72,7.6,29.13,3.72
Nemanja Matić,Sassuolo,38.0,MF,5064.0,0.019310867095797046,0.05679666792881485,0.001476713366149186,0.019197273759939418,0.2419538053767513,0.09201060204468005,0.516849678152215,2.2150700492237787,0.6202196137826581,0.7872018174933737,0.4577811435062476,0.26580840590685345,0.0,0.0,0.0,Nemanja Matić,1.6,1.0,38.0,False,False,False,False,True,False,False,False,True,False,False,False,False,CM,it Serie A,1.61,1.22,3.9,0.01
Rudy Matondo,Paris FC,18.0,MF,1575.0,0.11347202135943932,0.0,0.0,0.0,0.7375681388363555,0.28368005339859825,0.04338636110802092,0.08677272221604183,0.04338636110802092,0.6808321281566359,0.08677272221604183,0.04338636110802092,0.0,0.0,0.0,Rudy Matondo,20.0,2.0,18.0,False,False,False,True,False,False,False,False,True,False,False,False,False,CM,fr Ligue 1,18.61,4.16,19.66,-1.39
Chrislain Matsima,Augsburg,24.0,DF,4400.0,0.041110908094281015,0.041110908094281015,0.032066508313539195,0.0053444180522565325,0.4124794445459529,0.058925634935136126,0.2494061757719715,1.496437054631829,0.5522565320665083,1.6252512333272429,2.903800475059383,0.3028503562945368,0.0,0.0,0.0,Chrislain Matsima,22.0,4.0,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,CB,de Bundesliga,19.61,9.09,24.07,-2.39
Neal Maupay,Marseille,30.0,FW,2024.0,0.2530652280529671,0.20304070622854342,0.15684158901422265,0.08415890142226584,1.5772437469347722,0.7327121137812652,0.4590485532123591,1.415399705738107,0.34428641490926926,0.12653261402648355,0.0,0.34428641490926926,0.0,0.0,0.0,Neal Maupay,4.0,2.0,30.0,False,False,False,True,False,False,False,False,False,False,False,True,False,ST,fr Ligue 1,3.51,1.99,7.93,-0.49
Ibrahim Maza,Leverkusen,20.0,MF,2209.0,0.16540263505293404,0.2050060828825098,0.0,0.0,2.1385861827970905,0.6732586131027878,0.0,0.0,0.0,0.633655165273212,0.0,0.0,0.0,0.0,0.0,Ibrahim Maza,45.0,4.0,20.0,True,False,False,False,False,True,False,False,False,False,False,False,False,CAM,de Bundesliga,26.55,14.27,30.08,-18.45
Noussair Mazraoui,Manchester Utd,28.0,DF,3921.0,0.0,0.021043543948632167,0.014730480764042517,0.031565315922948256,0.41115847407327466,0.06313063184589651,0.8838288458425512,2.4200075540926993,2.4200075540926993,1.018183780283818,1.9991366751200559,0.7365240382021259,0.0,0.0,0.0,Noussair Mazraoui,18.0,2.0,28.0,False,True,False,False,False,False,True,False,False,False,False,False,False,CB,eng Premier League,11.2,6.95,18.25,-6.8
Kylian Mbappé,Real Madrid,27.0,FW,6136.0,0.9211834119313976,0.1560682640049062,0.3204157590881214,0.09525873918836045,4.242392200816292,1.9470467570368177,1.8556897244485802,1.7319770761520081,0.0989701186372576,0.060904688392158526,0.0123712648296572,0.4082517393786876,0.0,0.0,0.0,Kylian Mbappé,180.0,3.0,27.0,False,False,True,False,False,False,False,False,False,False,False,True,False,ST,es La Liga,163.57,38.71,184.35,-16.43
Bryan Mbeumo,Manchester Utd,27.0,MF,6473.0,0.4484575638205352,0.13076175372179877,0.14724510155011003,0.09936051568015554,2.088504629866476,0.907965416687983,1.5562490407735206,1.6879316519158953,0.5865861769069424,0.27717808359339036,0.658413055711874,0.5985573233744309,0.0,0.0,0.0,Bryan Mbeumo,75.0,4.0,27.0,False,True,False,False,False,True,False,False,False,False,False,False,False,CAM,eng Premier League,75.9,39.42,80.93,0.9
Moustapha Mbow,Paris FC,26.0,DF,2898.0,0.0,0.03071734023971572,0.0,0.0,0.3071734023971571,0.09215202071914715,0.0,0.0,0.0,1.1672589291091973,0.0,0.0,0.0,0.0,0.0,Moustapha Mbow,9.0,2.0,26.0,False,False,False,True,False,False,True,False,False,False,False,False,False,CB,fr Ligue 1,5.85,2.56,19.14,-3.15
Oliver McBurnie,Hull City,30.0,FW,2278.0,0.10733616708969144,0.26971652243050676,0.17173786734350632,0.10018042261704535,1.1449191156233756,0.4293446683587658,0.2504510565426134,0.9660255038072231,0.5366808354484572,0.2146723341793829,0.8586893367175316,0.1788936118161524,0.0,0.0,0.0,Oli McBurnie,2.5,2.0,30.0,False,True,False,False,False,False,False,False,False,False,False,True,False,ST,eng Premier League,2.99,2.55,8.09,0.49
John McGinn,Aston Villa,31.0,MF,4794.0,0.11933755479785682,0.19483682415976622,0.04907452508524112,0.055406721870433516,1.0703848027277156,0.327569410618607,0.5065757428153922,1.6305406721870437,0.5224062347783731,0.470043838285436,0.2849488553336581,0.2691183633706771,0.0,0.0,0.0,John McGinn,13.0,2.0,31.0,False,True,False,False,False,True,False,False,False,False,False,False,False,CAM,eng Premier League,13.52,7.62,14.81,0.52
Weston McKennie,Juventus,28.0,MF,5320.0,0.1222392168858978,0.15087182624655854,0.04151728357295809,0.05153869684918935,1.119975527684307,0.41407158152340157,0.4008565310492505,1.4459467727133681,0.47243805445090237,0.687182624655858,0.5297032731722239,0.2720097889262771,0.0,0.0,0.0,Weston McKennie,30.0,4.0,28.0,False,False,False,False,True,False,False,False,True,False,False,False,False,CM,it Serie A,15.15,7.16,36.95,-14.85
Mark McKenzie,Toulouse,27.0,DF,5440.0,0.013954154044319345,0.05044963385253918,0.019535815662047085,0.0069770770221596725,0.22111967177921427,0.046156047992748604,0.13954154044319347,1.3535529422989765,0.7256160103046061,0.7631848865777734,1.9675357202490278,0.12558738639887412,0.0,0.0,0.0,Mark McKenzie,7.0,1.0,27.0,False,False,False,True,False,False,True,False,False,False,False,False,False,CB,fr Ligue 1,9.44,3.33,17.99,2.44
Scott McTominay,Napoli,29.0,MF,5893.0,0.3304500608190296,0.1044060008109204,0.09883092309771592,0.03557913231517773,2.7551020408163267,1.020746046763076,0.737937559129612,1.489052574672253,0.5666306257602379,0.7125962967968644,0.685227733477497,0.26354912826057575,0.0,0.0,0.0,Scott McTominay,40.0,2.0,29.0,False,False,False,False,True,True,False,False,False,False,False,False,False,CAM,it Serie A,11.76,4.92,25.26,-28.24
